GrNr;TrialNr;ParticipantNr;EMO;SIG;SYNCIX
4;10;13;-1;0.030201206;0.98055609
4;10;14;0;0.016967453;0.96587004
4;10;15;0;0.044013936;0.96241263
4;10;16;1;0.015837283;0.97328692
4;11;13;-1;0.015439034;0.98638728
4;11;14;0;0.024281032;0.97956428
4;11;15;1;0.00916612;0.99139097
4;11;16;-1;0.010601381;0.98242038
4;12;13;-1;0.037042542;0.98235398
4;12;14;0;0.017961354;0.98165485
4;12;15;1;0.0240754;0.97640341
4;12;16;0;0.060879355;0.98293381
4;13;13;-1;0.016582235;0.99426996
4;13;14;1;0.017129218;0.98348865
4;13;15;-1;0.022308432;0.97637392
4;13;16;0;0.006606636;0.97982742
4;14;13;-1;0.01202936;0.98184569
4;14;14;1;0.067803231;0.96001687
4;14;15;-1;0.027434517;0.97630433
4;14;16;1;0.019174303;0.98971397
4;15;13;-1;0.026861282;0.98417707
4;15;14;1;0.020096099;0.98155033
4;15;15;0;0.029195829;0.95625089
4;15;16;-1;0.0369315;0.95627418
4;16;13;-1;0.022589335;0.98947868
4;16;14;1;0.026566347;0.96542086
4;16;15;0;0.023108025;0.983952
4;16;16;1;0.018314603;0.98354626
4;17;13;-1;0.062684062;0.97189854
4;17;14;1;0.13769516;0.80933475
4;17;15;1;0.055561494;0.96693818
4;17;16;-1;0.042173389;0.93445236
4;18;13;-1;0.017010115;0.9826361
4;18;14;1;0.040686362;0.94565099
4;18;15;1;0.00503557;0.98147852
4;18;16;0;0.011348719;0.98793542
4;19;13;0;0.020383714;0.99247662
4;19;14;-1;0.063908506;0.93387536
4;19;15;-1;0.01008806;0.97587423
4;19;16;0;0.021273574;0.98728239
4;20;13;0;0.027234883;0.9868668
4;20;14;-1;0.018145395;0.9599855
4;20;15;-1;0.029274563;0.9831253
4;20;16;1;0.028977837;0.93966298
4;21;13;0;0.01346363;0.97444682
4;21;14;-1;0.014740998;0.98536785
4;21;15;0;0.012706818;0.98079294
4;21;16;-1;0.019750444;0.98941411
4;22;13;0;0.027204339;0.98081299
4;22;14;-1;0.052947552;0.97073848
4;22;15;0;0.035336195;0.98034443
4;22;16;1;0.081901663;0.91887109
4;23;13;0;0.0376565;0.96976529
4;23;14;-1;0.1223724;0.91276683
4;23;15;1;0.060491742;0.97826621
4;23;16;-1;0.069630729;0.97553488
4;24;13;0;0.035178528;0.98722866
4;24;14;-1;0.008660361;0.97039428
4;24;15;1;0.017266339;0.98718862
4;24;16;0;0.016253309;0.99060668
4;25;13;0;0.020230251;0.97827083
4;25;14;0;0.04624006;0.95033928
4;25;15;-1;0.017035855;0.98818258
4;25;16;0;0.01359087;0.98474809
4;26;13;0;0.025921449;0.9812887
4;26;14;0;0.019569723;0.97106204
4;26;15;-1;0.016914047;0.98419124
4;26;16;1;0.011059493;0.99545718
4;27;13;0;0.037046915;0.97494855
4;27;14;0;0.14617096;0.88221887
4;27;15;0;0.019991571;0.97080477
4;27;16;-1;0.035115689;0.98833636
4;28;13;0;0.15888674;0.98005226
4;28;14;0;0.47451693;0.92883269
4;28;15;0;0.085443908;0.98651094
4;28;16;1;0.074884028;0.98105461
4;29;13;0;0.028106646;0.97393722
4;29;14;0;0.034838892;0.9625112
4;29;15;1;0.023498779;0.99090434
4;29;16;-1;0.018501778;0.99133471
4;30;13;0;0.018238636;0.97016476
4;30;14;0;0.025491719;0.96274183
4;30;15;1;0.01246174;0.98377523
4;30;16;0;0.014236974;0.99172019
4;31;13;0;0.091848434;0.97385565
4;31;14;1;0.13118652;0.83133239
4;31;15;-1;0.063837049;0.96285492
4;31;16;0;0.11353298;0.82853238
4;32;13;0;0.077636575;0.81401942
4;32;14;1;0.18450279;0.85577474
4;32;15;-1;0.074479248;0.95451928
4;32;16;1;0.089968852;0.97741604
4;33;13;0;0.036063679;0.97081887
4;33;14;1;0.089762044;0.94038545
4;33;15;0;0.013322879;0.98809368
4;33;16;-1;0.020850745;0.99187809
4;34;13;0;0.088819237;0.98320263
4;34;14;1;0.031779437;0.9833985
4;34;15;0;0.038384995;0.98457965
4;34;16;1;0.053317694;0.98273963
4;35;13;0;0.11558695;0.90261794
4;35;14;1;0.063633381;0.94948928
4;35;15;1;0.069019128;0.98149791
4;35;16;-1;0.042537053;0.95071211
4;36;13;0;0.041142801;0.96724083
4;36;14;1;0.040404169;0.94328134
4;36;15;1;0.028856947;0.99327543
4;36;16;0;0.012895502;0.96968343
4;37;13;1;0.084889714;0.94823473
4;37;14;-1;0.027741381;0.96762682
4;37;15;-1;0.043245437;0.97774333
4;37;16;0;0.026513543;0.93735333
4;38;13;1;0.066299564;0.96319405
4;38;14;-1;0.012504649;0.96239394
4;38;15;-1;0.029079331;0.98984483
4;38;16;1;0.02008723;0.98341019
4;39;13;1;0.053111414;0.97954008
4;39;14;-1;0.16184168;0.82028361
4;39;15;0;0.03561728;0.9668414
4;39;16;-1;0.03459038;0.97438508
4;40;13;1;0.045223511;0.99251764
4;40;14;-1;0.019568201;0.97043812
4;40;15;0;0.01869542;0.9639003
4;40;16;1;0.050492225;0.96246145
4;41;13;1;0.07532396;0.96218803
4;41;14;-1;0.1794156;0.73765052
4;41;15;1;0.10288566;0.7923928
4;41;16;-1;0.046534203;0.91289407
4;42;13;1;0.062925767;0.94356467
4;42;14;-1;0.17148447;0.83168643
4;42;15;1;0.049141403;0.96356168
4;42;16;0;0.068367881;0.98081678
4;43;13;1;0.016471193;0.97248629
4;43;14;0;0.050388761;0.97332404
4;43;15;-1;0.030987893;0.96866254
4;43;16;0;0.032199317;0.98285093
4;44;13;1;0.018674535;0.98149765
4;44;14;0;0.020656294;0.97355747
4;44;15;-1;0.010248382;0.97821578
4;44;16;1;0.018632455;0.98564322
4;45;13;1;0.036091085;0.97904252
4;45;14;0;0.10532728;0.972257
4;45;15;0;0.029663158;0.99239286
4;45;16;-1;0.041410921;0.99020348
4;46;13;1;0.022612325;0.96355466
4;46;14;0;0.017347969;0.97456455
4;46;15;0;0.015646224;0.97825793
4;46;16;1;0.005995673;0.98393128
4;47;13;1;0.024099999;0.9752507
4;47;14;0;0.040198453;0.94018498
4;47;15;1;0.02490495;0.98357894
4;47;16;-1;0.013535151;0.97441475
4;48;13;1;0.11115767;0.84466966
4;48;14;0;0.029648438;0.96843117
4;48;15;1;0.050041107;0.98971531
4;48;16;0;0.035476527;0.97899727
4;49;13;1;0.041429355;0.98168428
4;49;14;1;0.10171908;0.86301428
4;49;15;-1;0.040053352;0.98449192
4;49;16;0;0.056843008;0.93592122
4;50;13;1;0.10777681;0.8729471
4;50;14;1;0.057676286;0.93948298
4;50;15;-1;0.018160624;0.97777283
4;50;16;1;0.045169311;0.98371534
4;51;13;1;0.077611434;0.97754095
4;51;14;1;0.29449294;0.67876198
4;51;15;0;0.076860387;0.98421557
4;51;16;-1;0.071861251;0.97537016
4;52;13;1;0.020708733;0.96615798
4;52;14;1;0.017037383;0.97186991
4;52;15;0;0.01453523;0.98843069
4;52;16;1;0.005955768;0.98584401
4;53;13;1;0.052795381;0.92072311
4;53;14;1;0.055330085;0.92881417
4;53;15;1;0.028917441;0.9811938
4;53;16;-1;0.020081231;0.97307642
4;54;13;1;0.067998241;0.7258455
4;54;14;1;0.16132082;0.65090716
4;54;15;1;0.13138516;0.70059651
4;54;16;0;0.050810836;0.82513447
5;1;17;-1;0.071255412;0.84193581
5;1;18;-1;0.24836578;0.7495316
5;1;19;-1;0.22117449;0.54532134
5;1;20;0;0.066076188;0.91434977
5;2;17;-1;0.023511349;0.95644544
5;2;18;-1;0.029153223;0.95058721
5;2;19;-1;0.02043136;0.98185028
5;2;20;1;0.012938583;0.98062322
5;3;17;-1;0.065923567;0.97560248
5;3;18;-1;0.049584299;0.98958801
5;3;19;0;0.022119882;0.96596646
5;3;20;-1;0.027940335;0.9861119
5;4;17;-1;0.082879157;0.88982826
5;4;18;-1;0.031889141;0.97294427
5;4;19;0;0.018171332;0.97176376
5;4;20;1;0.027885358;0.96985709
5;5;17;-1;0.086854893;0.91630641
5;5;18;-1;0.063132937;0.97348706
5;5;19;1;0.20124034;0.72274119
5;5;20;-1;0.055116207;0.95480185
5;6;17;-1;0.14318996;0.90717134
5;6;18;-1;0.61796648;0.31432549
5;6;19;1;0.18297153;0.86653198
5;6;20;0;0.14363608;0.77116185
5;7;17;-1;0.080828839;0.93309919
5;7;18;0;0.39653327;0.63982867
5;7;19;-1;0.099632228;0.90300823
5;7;20;0;0.12625241;0.94979295
5;8;17;-1;0.079828011;0.94698088
5;8;18;0;0.17918732;0.86777551
5;8;19;-1;0.10204251;0.79840462
5;8;20;1;0.093104641;0.95558308
5;9;17;-1;0.045956887;0.97361597
5;9;18;0;0.27607546;0.79189522
5;9;19;0;0.061419399;0.96037974
5;9;20;-1;0.12563331;0.87704981
5;10;17;-1;0.099750033;0.94149272
5;10;18;0;0.4607867;0.5419996
5;10;19;0;0.12122987;0.94296728
5;10;20;1;0.082784256;0.90667303
5;11;17;-1;0.075270249;0.78558871
5;11;18;0;0.048113721;0.85913636
5;11;19;1;0.26710978;0.53224094
5;11;20;-1;0.067378076;0.78170912
5;12;17;-1;0.041739463;0.9072754
5;12;18;0;0.11241225;0.89156453
5;12;19;1;0.040758748;0.94858348
5;12;20;0;0.064334269;0.96432055
5;13;17;-1;0.046397517;0.97326736
5;13;18;1;0.014483336;0.96709742
5;13;19;-1;0.17845843;0.90335056
5;13;20;0;0.048826138;0.97929672
5;14;17;-1;0.12297085;0.95415368
5;14;18;1;0.050213711;0.92048201
5;14;19;-1;0.16863801;0.7105799
5;14;20;1;0.05436468;0.91511826
5;15;17;-1;0.038213246;0.95621709
5;15;18;1;0.034620201;0.95408836
5;15;19;0;0.1152008;0.82925472
5;15;20;-1;0.039867163;0.96567285
5;16;17;-1;0.05265925;0.95043068
5;16;18;1;0.027018738;0.96389287
5;16;19;0;0.070471512;0.95705829
5;16;20;1;0.020160754;0.96395809
5;17;17;-1;0.025490252;0.92589624
5;17;18;1;0.027144501;0.9333511
5;17;19;1;0.041330555;0.92564186
5;17;20;-1;0.03942782;0.95144801
5;18;17;-1;0.65887155;0.4870938
5;18;18;1;0.16017603;0.66278553
5;18;19;1;0.11878498;0.86686563
5;18;20;0;0.21058053;0.88443414
5;19;17;0;0.066760738;0.87827258
5;19;18;-1;0.19831079;0.73958804
5;19;19;-1;0.15030599;0.79922668
5;19;20;0;0.11342466;0.93975644
5;20;17;0;0.10106681;0.74067852
5;20;18;-1;0.062760601;0.85108144
5;20;19;-1;0.25396731;0.5847987
5;20;20;1;0.054348177;0.80458531
5;21;17;0;0.036377026;0.97348456
5;21;18;-1;0.031983911;0.93850455
5;21;19;0;0.058642333;0.92189359
5;21;20;-1;0.029299012;0.94271822
5;22;17;0;0.13600604;0.81855242
5;22;18;-1;0.23603267;0.8330498
5;22;19;0;0.15674194;0.95126126
5;22;20;1;0.16210775;0.66764083
5;23;17;0;0.12900576;0.84284382
5;23;18;-1;0.20435321;0.65389912
5;23;19;1;0.26447166;0.75783771
5;23;20;-1;0.19695986;0.7568324
5;24;17;0;0.21966897;0.57424104
5;24;18;-1;0.1305258;0.60287182
5;24;19;1;0.37530575;0.63288592
5;24;20;0;0.054599038;0.67922309
5;25;17;0;0.14324028;0.9584121
5;25;18;0;0.11970982;0.9439603
5;25;19;-1;0.4241649;0.42173774
5;25;20;0;0.093056425;0.8858821
5;26;17;0;0.052132931;0.87725563
5;26;18;0;0.025081532;0.89593907
5;26;19;-1;0.074563768;0.84489463
5;26;20;1;0.067415004;0.84913754
5;27;17;0;0.041002561;0.95141765
5;27;18;0;0.092859219;0.8778348
5;27;19;0;0.036972426;0.95474628
5;27;20;-1;0.077315375;0.87436956
5;28;17;0;0.17470598;0.70884551
5;28;18;0;0.14257958;0.71253316
5;28;19;0;0.12217539;0.80474627
5;28;20;1;0.1421925;0.62564737
5;29;17;0;0.061858792;0.83914473
5;29;18;0;0.15391274;0.67614034
5;29;19;1;0.20677685;0.63207387
5;29;20;-1;0.07068229;0.75808168
5;30;17;0;0.079362616;0.93502633
5;30;18;0;0.11628433;0.9148976
5;30;19;1;0.044581766;0.87379228
5;30;20;0;0.016077179;0.91762431
5;31;17;0;0.17394347;0.90862651
5;31;18;1;0.2702438;0.75348105
5;31;19;-1;0.12409381;0.86100301
5;31;20;0;0.41127579;0.74273944
5;32;17;0;0.25996282;0.47400298
5;32;18;1;0.2087589;0.55900148
5;32;19;-1;0.10369478;0.72006628
5;32;20;1;0.10616487;0.67000192
5;33;17;0;0.078884806;0.89666567
5;33;18;1;0.10033463;0.95509433
5;33;19;0;0.11679596;0.78140398
5;33;20;-1;0.096423439;0.83260541
5;34;17;0;0.024374322;0.8767568
5;34;18;1;0.1610194;0.73384182
5;34;19;0;0.03202433;0.91452346
5;34;20;1;0.18080583;0.78593217
5;35;17;0;0.079883176;0.73141582
5;35;18;1;0.26444738;0.45006769
5;35;19;1;0.24137129;0.44542511
5;35;20;-1;0.26762381;0.51557657
5;36;17;0;0.16756207;0.94895418
5;36;18;1;0.16673291;0.89054143
5;36;19;1;0.13595314;0.86377897
5;36;20;0;0.33479316;0.56873813
5;37;17;1;0.18291897;0.90480735
5;37;18;-1;0.8253488;0.31354577
5;37;19;-1;0.18605952;0.86617976
5;37;20;0;0.20074536;0.86958429
5;38;17;1;0.040997609;0.92223043
5;38;18;-1;0.079475546;0.93347358
5;38;19;-1;0.065762447;0.92142895
5;38;20;1;0.046242249;0.94183448
5;39;17;1;0.078103933;0.88740514
5;39;18;-1;0.065265503;0.91631814
5;39;19;0;0.080084491;0.86662784
5;39;20;-1;0.14846114;0.775035
5;40;17;1;0.141049;0.85021954
5;40;18;-1;0.17226988;0.83918242
5;40;19;0;0.076964099;0.80675929
5;40;20;1;0.14678572;0.68145475
5;41;17;1;0.070469524;0.88924858
5;41;18;-1;0.032730009;0.89996524
5;41;19;1;0.049830974;0.91284442
5;41;20;-1;0.039593583;0.9396165
5;42;17;1;0.039114579;0.96436749
5;42;18;-1;0.018792601;0.93711789
5;42;19;1;0.083876562;0.91163042
5;42;20;0;0.048454975;0.94200888
5;43;17;1;0.080536778;0.83847389
5;43;18;0;0.15245275;0.85290525
5;43;19;-1;0.12106629;0.93318875
5;43;20;0;0.28554247;0.64989168
5;44;17;1;0.25128107;0.87449952
5;44;18;0;0.088523171;0.85969648
5;44;19;-1;0.080529602;0.91110668
5;44;20;1;0.078364852;0.92271751
5;45;17;1;0.095648357;0.86713041
5;45;18;0;0.12754292;0.72779854
5;45;19;0;0.10768135;0.66361399
5;45;20;-1;0.46689589;0.22770261
5;46;17;1;0.17300742;0.93099153
5;46;18;0;0.4234645;0.29851302
5;46;19;0;0.18349255;0.90176099
5;46;20;1;0.23445924;0.77340455
5;47;17;1;0.23848577;0.89696778
5;47;18;0;0.59818114;0.40723878
5;47;19;1;0.18854251;0.65982729
5;47;20;-1;0.16202571;0.7731718
5;48;17;1;0.052445675;0.90977238
5;48;18;0;0.079140445;0.82392905
5;48;19;1;0.055098408;0.93870812
5;48;20;0;0.07749464;0.84243644
5;49;17;1;0.10672393;0.84398605
5;49;18;1;0.08368906;0.82172486
5;49;19;-1;0.072842365;0.87461834
5;49;20;0;0.11257824;0.79922369
5;50;17;1;0.057550363;0.87874792
5;50;18;1;0.23434184;0.62687908
5;50;19;-1;0.1014502;0.82838718
5;50;20;1;0.097315575;0.82372546
5;51;17;1;0.16203227;0.90422433
5;51;18;1;0.2921172;0.52794303
5;51;19;0;0.20631132;0.58545239
5;51;20;-1;0.11950415;0.79754865
5;52;17;1;0.11374097;0.75587686
5;52;18;1;0.10857068;0.8371411
5;52;19;0;0.16525699;0.72911429
5;52;20;1;0.11051501;0.7677382
5;53;17;1;0.040479752;0.81906532
5;53;18;1;0.32477541;0.54181457
5;53;19;1;0.12867192;0.73900469
5;53;20;-1;0.067773763;0.80808783
5;54;17;1;0.077150658;0.67677759
5;54;18;1;0.35041091;0.57908718
5;54;19;1;0.19256528;0.59320718
5;54;20;0;0.036688655;0.64553539
6;1;21;-1;0.20789314;0.89190683
6;1;22;-1;0.12422768;0.91677527
6;1;23;-1;0.41678486;0.91534241
6;1;24;0;0.22563748;0.55646773
6;2;21;-1;0.61048199;0.19768156
6;2;22;-1;0.16136666;0.88988905
6;2;23;-1;0.16753106;0.90026128
6;2;24;1;0.11608784;0.72090353
6;3;21;-1;0.080673137;0.88842771
6;3;22;-1;0.20482612;0.92222639
6;3;23;0;0.21776592;0.75248967
6;3;24;-1;0.19973944;0.92975511
6;4;21;-1;0.18008086;0.58449341
6;4;22;-1;0.086472417;0.83669744
6;4;23;0;0.09946775;0.73435303
6;4;24;1;0.41153758;0.3283529
6;5;21;-1;0.040644924;0.91916552
6;5;22;-1;0.12670205;0.9357282
6;5;23;1;0.20167107;0.97357579
6;5;24;-1;0.5663752;0.24815957
6;6;21;-1;0.14130738;0.89059898
6;6;22;-1;0.14779436;0.9468922
6;6;23;1;0.13632435;0.94020051
6;6;24;0;0.55379858;0.27740754
6;7;21;-1;0.18704388;0.9167938
6;7;22;0;0.18309792;0.91949351
6;7;23;-1;0.17374855;0.89076841
6;7;24;0;0.74381344;0.22509847
6;8;21;-1;0.22107737;0.96103631
6;8;22;0;0.19266682;0.93204779
6;8;23;-1;0.13902412;0.90877526
6;8;24;1;0.71611787;0.39023645
6;9;21;-1;0.11059501;0.89984987
6;9;22;0;0.12642469;0.81449586
6;9;23;0;0.18999028;0.94866205
6;9;24;-1;0.58581385;0.26657401
6;10;21;-1;0.32505462;0.60508479
6;10;22;0;0.10196147;0.85550113
6;10;23;0;0.11290212;0.88699135
6;10;24;1;0.36501785;0.50482231
6;11;21;-1;0.073635698;0.93619389
6;11;22;0;0.063152825;0.94467726
6;11;23;1;0.072932363;0.94042297
6;11;24;-1;0.40187714;0.52280891
6;12;21;-1;0.25480048;0.8246025
6;12;22;0;0.033913145;0.93958779
6;12;23;1;0.04706326;0.97221735
6;12;24;0;0.15835085;0.87767654
6;13;21;-1;0.2876569;0.63240771
6;13;22;1;0.13761036;0.94777943
6;13;23;-1;0.14748775;0.97740447
6;13;24;0;0.15165187;0.80879747
6;14;21;-1;0.59506563;0.30794797
6;14;22;1;0.16955778;0.79780738
6;14;23;-1;0.12504099;0.85358447
6;14;24;1;0.19923978;0.48547288
6;15;21;-1;0.38707032;0.27120959
6;15;22;1;0.19351392;0.94851087
6;15;23;0;0.15189612;0.91897784
6;15;24;-1;0.38380711;0.66356586
6;16;21;-1;0.41476669;0.57894578
6;16;22;1;0.16268184;0.89043723
6;16;23;0;0.12304993;0.82306373
6;16;24;1;0.15195711;0.89207325
6;17;21;-1;0.29064933;0.60948019
6;17;22;1;0.072649175;0.95680979
6;17;23;1;0.084149166;0.96431554
6;17;24;-1;0.092341062;0.9403868
6;18;21;-1;0.27512776;0.86501977
6;18;22;1;0.15941753;0.98148098
6;18;23;1;0.13582333;0.96565764
6;18;24;0;0.23080738;0.88285686
6;19;21;0;0.13891583;0.6455769
6;19;22;-1;0.13211355;0.86960834
6;19;23;-1;0.14832588;0.84036923
6;19;24;0;0.47795995;0.3490587
6;20;21;0;0.11705026;0.92015141
6;20;22;-1;0.10146047;0.9279919
6;20;23;-1;0.098958406;0.92202935
6;20;24;1;0.39194414;0.47219674
6;21;21;0;0.14903173;0.85864819
6;21;22;-1;0.18461055;0.93984278
6;21;23;0;0.22036717;0.9663946
6;21;24;-1;0.69522951;0.21310013
6;22;21;0;0.22946551;0.91742468
6;22;22;-1;0.16650711;0.93018369
6;22;23;0;0.23983771;0.97418623
6;22;24;1;0.71847715;0.1096954
6;23;21;0;0.4301142;0.1735988
6;23;22;-1;0.20786836;0.87318811
6;23;23;1;0.26121985;0.90283511
6;23;24;-1;0.56932975;0.11122652
6;24;21;0;0.14960748;0.93399576
6;24;22;-1;0.12168198;0.95727458
6;24;23;1;0.15802322;0.96940167
6;24;24;0;0.57100293;0.36845605
6;25;21;0;0.078042207;0.74537061
6;25;22;0;0.25390205;0.92841911
6;25;23;-1;0.29283193;0.96913837
6;25;24;0;0.86310045;0.36399459
6;26;21;0;0.11538925;0.8938971
6;26;22;0;0.085572301;0.95155688
6;26;23;-1;0.064372674;0.96233237
6;26;24;1;0.17757998;0.71620282
6;27;21;0;0.17618635;0.92832486
6;27;22;0;0.14021641;0.94641648
6;27;23;0;0.13689962;0.94309889
6;27;24;-1;0.56596188;0.26867327
6;28;21;0;0.166968;0.89814692
6;28;22;0;0.13435162;0.9460058
6;28;23;0;0.195111;0.94028608
6;28;24;1;0.57138528;0.17829501
6;29;21;0;0.17024938;0.9061148
6;29;22;0;0.13918243;0.92558208
6;29;23;1;0.18985977;0.96790858
6;29;24;-1;0.50367409;0.50871573
6;30;21;0;0.14999128;0.92779725
6;30;22;0;0.14932801;0.94218699
6;30;23;1;0.15734539;0.9484258
6;30;24;0;0.64441454;0.19420265
6;31;21;0;0.14843598;0.86880637
6;31;22;1;0.16309085;0.97326297
6;31;23;-1;0.123586;0.93754283
6;31;24;0;0.46855343;0.36113956
6;32;21;0;0.88056425;0.73762782
6;32;22;1;0.14726435;0.76153316
6;32;23;-1;0.20362438;0.78185251
6;32;24;1;0.31653499;0.45653593
6;33;21;0;0.10521316;0.87493654
6;33;22;1;0.16868068;0.95156833
6;33;23;0;0.13458582;0.90230287
6;33;24;-1;0.46767686;0.37459191
6;34;21;0;0.55899528;0.19555842
6;34;22;1;0.26178259;0.95354253
6;34;23;0;0.17446052;0.89807445
6;34;24;1;0.22318906;0.66587448
6;35;21;0;0.09009344;0.93417122
6;35;22;1;0.13079005;0.96747781
6;35;23;1;0.096466173;0.93790612
6;35;24;-1;0.41237853;0.51016475
6;36;21;0;0.12280421;0.87497103
6;36;22;1;0.15213788;0.86965373
6;36;23;1;0.11571724;0.91476638
6;36;24;0;0.46960047;0.54370876
6;37;21;1;0.18984367;0.78136458
6;37;22;-1;0.15761547;0.91769847
6;37;23;-1;0.13935606;0.89059041
6;37;24;0;0.51233968;0.27546895
6;38;21;1;0.13039301;0.94055976
6;38;22;-1;0.14948777;0.9445293
6;38;23;-1;0.17164037;0.95365751
6;38;24;1;0.62733027;0.21181068
6;39;21;1;0.14015424;0.92980266
6;39;22;-1;0.15794616;0.96596741
6;39;23;0;0.15925324;0.93508465
6;39;24;-1;0.55531263;0.27225525
6;40;21;1;0.38623567;0.34992123
6;40;22;-1;0.19873199;0.71694208
6;40;23;0;0.20130403;0.78433613
6;40;24;1;0.45496802;0.28858798
6;41;21;1;0.15872458;0.6786935
6;41;22;-1;0.16276539;0.92240746
6;41;23;1;0.19609968;0.94040542
6;41;24;-1;0.45324561;0.33040404
6;42;21;1;0.29359521;0.47552694
6;42;22;-1;0.076866125;0.81432369
6;42;23;1;0.031903033;0.76438281
6;42;24;0;0.26560643;0.48989372
6;43;21;1;0.15109457;0.84963466
6;43;22;0;0.14322039;0.95547697
6;43;23;-1;0.16103522;0.9645079
6;43;24;0;0.39558201;0.50392257
6;44;21;1;0.085897283;0.95124163
6;44;22;0;0.058413246;0.91993559
6;44;23;-1;0.094568466;0.94871124
6;44;24;1;0.41442182;0.55924703
6;45;21;1;0.18217953;0.86277853
6;45;22;0;0.14171257;0.89491445
6;45;23;0;0.12079275;0.88526443
6;45;24;-1;0.46851939;0.31329138
6;46;21;1;0.17381715;0.89915556
6;46;22;0;0.16152511;0.94775064
6;46;23;0;0.1716472;0.95677746
6;46;24;1;0.52580569;0.25385759
6;47;21;1;0.59361486;0.43514605
6;47;22;0;0.13039399;0.89494423
6;47;23;1;0.15497496;0.92330542
6;47;24;-1;0.078675044;0.93808604
6;48;21;1;0.049024267;0.94884471
6;48;22;0;0.045190456;0.95753728
6;48;23;1;0.035978589;0.97508134
6;48;24;0;0.12026721;0.8596467
6;49;21;1;0.37781217;0.70080003
6;49;22;1;0.22598653;0.97609588
6;49;23;-1;0.21965038;0.96722369
6;49;24;0;0.32751567;0.67985192
6;50;21;1;0.90883812;0.40836249
6;50;22;1;0.11240126;0.76900262
6;50;23;-1;0.14510896;0.74124887
6;50;24;1;0.15225345;0.69652163
6;51;21;1;0.26964074;0.94410354
6;51;22;1;0.24478778;0.96832916
6;51;23;0;0.22185755;0.94562082
6;51;24;-1;0.96918546;0.57106899
6;52;21;1;0.32259138;0.59505806
6;52;22;1;0.18107736;0.95208775
6;52;23;0;0.14883174;0.9416428
6;52;24;1;0.26782509;0.8774414
6;53;21;1;0.32008845;0.54102658
6;53;22;1;0.20391408;0.91345314
6;53;23;1;0.16847443;0.89619734
6;53;24;-1;0.4544244;0.32818858
6;54;21;1;0.17334489;0.94427447
6;54;22;1;0.078551593;0.91613709
6;54;23;1;0.11218478;0.98161352
6;54;24;0;0.1765202;0.67995514
7;1;25;-1;0.1149156;0.77254618
7;1;26;-1;0.066066702;0.9534777
7;1;27;-1;0.1071998;0.94685855
7;1;28;0;0.032169301;0.88167055
7;2;25;-1;0.20834851;0.95877131
7;2;26;-1;0.17862453;0.95237682
7;2;27;-1;0.77946067;0.21633787
7;2;28;1;0.22291667;0.96804368
7;3;25;-1;0.075007311;0.97781343
7;3;26;-1;0.06924163;0.9796941
7;3;27;0;0.19735723;0.88830784
7;3;28;-1;0.062443038;0.96118904
7;4;25;-1;0.05019835;0.95740005
7;4;26;-1;0.021346156;0.95684939
7;4;27;0;0.014414207;0.97770365
7;4;28;1;0.02566364;0.99161042
7;5;25;-1;0.019968824;0.97967717
7;5;26;-1;0.053375407;0.9479417
7;5;27;1;0.093542772;0.91124236
7;5;28;-1;0.025195046;0.9838739
7;6;25;-1;0.025240712;0.95787643
7;6;26;-1;0.019212368;0.98189398
7;6;27;1;0.011884168;0.96961196
7;6;28;0;0.009094961;0.99284105
7;7;25;-1;0.008993556;0.98673753
7;7;26;0;0.014064309;0.98566227
7;7;27;-1;0.005471709;0.98614878
7;7;28;0;0.008766962;0.99342162
7;8;25;-1;0.030653933;0.97900719
7;8;26;0;0.060477558;0.98784578
7;8;27;-1;0.14259945;0.89720766
7;8;28;1;0.029451532;0.98789816
7;9;25;-1;0.047473406;0.97845679
7;9;26;0;0.017694381;0.98354257
7;9;27;0;0.024403603;0.97336051
7;9;28;-1;0.018826261;0.98672706
7;10;25;-1;0.014858366;0.99264513
7;10;26;0;0.010356653;0.99333233
7;10;27;0;0.022684934;0.98994906
7;10;28;1;0.0061424;0.98866943
7;11;25;-1;0.005835854;0.97708989
7;11;26;0;0.029956918;0.95652326
7;11;27;1;0.023010991;0.98317212
7;11;28;-1;0.030672923;0.98384364
7;12;25;-1;0.038020859;0.98776178
7;12;26;0;0.012918058;0.98523045
7;12;27;1;0.023195897;0.98552305
7;12;28;0;0.007633522;0.99014237
7;13;25;-1;0.005170377;0.99170715
7;13;26;1;0.015604439;0.98400204
7;13;27;-1;0.00461057;0.99404617
7;13;28;0;0.004590098;0.99165117
7;14;25;-1;0.024621391;0.97237149
7;14;26;1;0.064416885;0.97502606
7;14;27;-1;0.24056851;0.95094155
7;14;28;1;0.083081909;0.98746757
7;15;25;-1;0.037294718;0.95573084
7;15;26;1;0.05212519;0.93922408
7;15;27;0;0.031987599;0.97773491
7;15;28;-1;0.017023386;0.97372455
7;16;25;-1;0.050438152;0.98865071
7;16;26;1;0.040621579;0.97631201
7;16;27;0;0.069722467;0.89153114
7;16;28;1;0.020375934;0.97177142
7;17;25;-1;0.23362148;0.821758
7;17;26;1;0.074214983;0.9631786
7;17;27;1;0.079338334;0.98263684
7;17;28;-1;0.066795614;0.94925591
7;18;25;-1;0.089318884;0.8906609
7;18;26;1;0.028416537;0.97450237
7;18;27;1;0.071201264;0.98236505
7;18;28;0;0.040608992;0.98729306
7;19;25;0;0.015319033;0.96471165
7;19;26;-1;0.020858622;0.97400194
7;19;27;-1;0.043251706;0.96456664
