GrNr;TrialNr;ParticipantNr;EMO;SIG;SYNCIX
7;18;26;1;0.11344359;0.97231311
7;18;27;1;0.10029234;0.95838479
7;18;28;0;0.10584095;0.96125179
7;19;25;0;0.019584926;0.980515
7;19;26;-1;0.012698468;0.99638032
7;19;27;-1;0.027166137;0.98805415
7;19;28;0;0.005447812;0.98393808
7;20;25;0;0.11481151;0.98349037
7;20;26;-1;0.005504165;0.94742182
7;20;27;-1;0.02177059;0.98257397
7;20;28;1;0.035610603;0.98733067
7;21;25;0;0.047141046;0.99334036
7;21;26;-1;0.010660267;0.98484805
7;21;27;0;0.015936895;0.99200188
7;21;28;-1;0.016990931;0.99316873
7;22;25;0;0.078684813;0.98064592
7;22;26;-1;0.032798517;0.96028324
7;22;27;0;0.021912821;0.94424162
7;22;28;1;0.047907437;0.99183592
7;23;25;0;0.049470737;0.97075593
7;23;26;-1;0.051352932;0.98308449
7;23;27;1;0.2011981;0.73108129
7;23;28;-1;0.056713706;0.97424773
7;24;25;0;0.017985334;0.9834703
7;24;26;-1;0.024800312;0.97551605
7;24;27;1;0.012309069;0.99409431
7;24;28;0;0.011328219;0.99513809
7;25;25;0;0.013341772;0.97773163
7;25;26;0;0.017432099;0.98350769
7;25;27;-1;0.023456285;0.98142863
7;25;28;0;0.010651595;0.97695929
7;26;25;0;0.028297658;0.98979574
7;26;26;0;0.003472873;0.9920096
7;26;27;-1;0.009948307;0.99266848
7;26;28;1;0.005515466;0.99088664
7;27;25;0;0.008271097;0.94877074
7;27;26;0;0.041718201;0.9805552
7;27;27;0;0.025557737;0.95948506
7;27;28;-1;0.022593965;0.98781482
7;28;25;0;0.062719754;0.97170035
7;28;26;0;0.0269988;0.97398528
7;28;27;0;0.018472368;0.9845917
7;28;28;1;0.024923367;0.98673844
7;29;25;0;0.0448959;0.94649365
7;29;26;0;0.041248098;0.98024628
7;29;27;1;0.030340184;0.97879708
7;29;28;-1;0.026837996;0.98590755
7;30;25;0;0.021125522;0.98765829
7;30;26;0;0.021826311;0.98604219
7;30;27;1;0.010560218;0.99110425
7;30;28;0;0.020544909;0.96997821
7;31;25;0;0.06398643;0.98196372
7;31;26;1;0.07534963;0.96313433
7;31;27;-1;0.30545745;0.6516668
7;31;28;0;0.078198201;0.97299928
7;32;25;0;0.034540891;0.9565337
7;32;26;1;0.030992728;0.98081591
7;32;27;-1;0.012499376;0.98414681
7;32;28;1;0.029802953;0.99210542
7;33;25;0;0.019256044;0.99048461
7;33;26;1;0.038091299;0.98333353
7;33;27;0;0.020132843;0.9991635
7;33;28;-1;0.010241216;0.99026282
7;34;25;0;0.019113358;0.99345059
7;34;26;1;0.013610674;0.99347171
7;34;27;0;0.011432161;0.99755168
7;34;28;1;0.008211403;0.99425811
7;35;25;0;0.023387147;0.98361368
7;35;26;1;0.057709944;0.99154238
7;35;27;1;0.015220042;0.9826968
7;35;28;-1;0.020704404;0.9735022
7;36;25;0;0.065332296;0.95074848
7;36;26;1;0.096104252;0.96673662
7;36;27;1;0.22473118;0.77465787
7;36;28;0;0.086233336;0.98229767
7;37;25;1;0.081670286;0.98846413
7;37;26;-1;0.098544214;0.98667783
7;37;27;-1;0.20665178;0.94395343
7;37;28;0;0.093086198;0.98836604
7;38;25;1;0.0068564;0.98847222
7;38;26;-1;0.019502902;0.99148548
7;38;27;-1;0.019505814;0.99834727
7;38;28;1;0.068595946;0.9897256
7;39;25;1;0.0233894;0.96621386
7;39;26;-1;0.028875858;0.98127023
7;39;27;0;0.17639832;0.90647138
7;39;28;-1;0.060923418;0.99376674
7;40;25;1;0.11511761;0.98168045
7;40;26;-1;0.051775644;0.95925067
7;40;27;0;0.025134423;0.98372642
7;40;28;1;0.051897418;0.92882584
7;41;25;1;0.010251632;0.98208229
7;41;26;-1;0.006461098;0.99373899
7;41;27;1;0.009085917;0.99194084
7;41;28;-1;0.010671904;0.99025178
7;42;25;1;0.011539534;0.97713595
7;42;26;-1;0.006911694;0.98748881
7;42;27;1;0.006578221;0.98661656
7;42;28;0;0.007993045;0.98521243
7;43;25;1;0.003712757;0.97837496
7;43;26;0;0.012880786;0.97641037
7;43;27;-1;0.015232905;0.96958483
7;43;28;0;0.007432023;0.9946319
7;44;25;1;0.018773572;0.99556238
7;44;26;0;0.012417901;0.98911916
7;44;27;-1;0.011391246;0.9911642
7;44;28;1;0.060394679;0.99195785
7;45;25;1;0.39996689;0.56361399
7;45;26;0;0.13662392;0.97824041
7;45;27;0;0.095126802;0.94814616
7;45;28;-1;0.10654488;0.97970025
7;46;25;1;0.055372802;0.89701567
7;46;26;0;0.023148279;0.96571579
7;46;27;0;0.015004496;0.96057465
7;46;28;1;0.022563703;0.9864906
7;47;25;1;0.007435232;0.99800305
7;47;26;0;0.056375602;0.95853034
7;47;27;1;0.005515454;0.98292421
7;47;28;-1;0.024195378;0.99181011
7;48;25;1;0.019356913;0.99463578
7;48;26;0;0.054541883;0.982411
7;48;27;1;0.007719239;0.98360233
7;48;28;0;0.017716763;0.9932451
7;49;25;1;0.030288779;0.9782907
7;49;26;1;0.1117796;0.98556716
7;49;27;-1;0.04299924;0.98343351
7;49;28;0;0.024877015;0.98237923
7;50;25;1;0.053292578;0.99136254
7;50;26;1;0.00282894;0.99876364
7;50;27;-1;0.010814129;0.99179327
7;50;28;1;0.017231579;0.99601398
7;51;25;1;0.014316238;0.9835309
7;51;26;1;0.041089074;0.96357757
7;51;27;0;0.024028427;0.98716687
7;51;28;-1;0.009009985;0.97624965
7;52;25;1;0.013409029;0.98613911
7;52;26;1;0.013137758;0.9903241
7;52;27;0;0.010866195;0.9980501
7;52;28;1;0.008434599;0.98835493
7;53;25;1;0.10410279;0.96357052
7;53;26;1;0.035403483;0.98511598
7;53;27;1;0.050392722;0.98863305
7;53;28;-1;0.047053093;0.99102417
7;54;25;1;0.008962803;0.99791353
7;54;26;1;0.024963148;0.99159445
7;54;27;1;0.010385879;0.99580802
7;54;28;0;0.002319583;0.9931375
8;1;29;-1;0.02096988;0.965292
8;1;30;-1;0.01011263;0.99285169
8;1;31;-1;0.007238263;0.98728016
8;1;32;0;0.006504712;0.9925122
8;2;29;-1;0.073435965;0.99345745
8;2;30;-1;0.079110636;0.98763126
8;2;31;-1;0.18242253;0.98690938
8;2;32;1;0.046197747;0.95401692
8;3;29;-1;0.009077388;0.99276475
8;3;30;-1;0.012497628;0.9946609
8;3;31;0;0.016030864;0.9967581
8;3;32;-1;0.021178087;0.97760389
8;4;29;-1;0.10637723;0.98862822
8;4;30;-1;0.01913658;0.96443592
8;4;31;0;0.032158202;0.98214069
8;4;32;1;0.035752752;0.98700984
8;5;29;-1;0.015407164;0.97518738
8;5;30;-1;0.028675344;0.98409621
8;5;31;1;0.007755697;0.98407833
8;5;32;-1;0.014604033;0.99358856
8;6;29;-1;0.028013919;0.98221081
8;6;30;-1;0.014569893;0.99280565
8;6;31;1;0.012075167;0.96393799
8;6;32;0;0.012160459;0.98576263
8;7;29;-1;0.13369065;0.99507731
8;7;30;0;0.042727921;0.98533719
8;7;31;-1;0.038328722;0.98102859
8;7;32;0;0.037802097;0.98720986
8;8;29;-1;0.004101103;0.99534307
8;8;30;0;0.006638208;0.98751421
8;8;31;-1;0.005371135;0.98371185
8;8;32;1;0.003578209;0.99512371
8;9;29;-1;0.012303985;0.99061783
8;9;30;0;0.00296303;0.98314955
8;9;31;0;0.010905099;0.97035454
8;9;32;-1;0.019608498;0.9939838
8;10;29;-1;0.2408144;0.98682455
8;10;30;0;0.048024268;0.99286083
8;10;31;0;0.053242237;0.99361158
8;10;32;1;0.042661551;0.99362099
8;11;29;-1;0.028640343;0.99280961
8;11;30;0;0.009171091;0.97064783
8;11;31;1;0.048615023;0.98245099
8;11;32;-1;0.019889399;0.98977479
8;12;29;-1;0.079922211;0.92729532
8;12;30;0;0.15188994;0.95797909
8;12;31;1;0.17702175;0.98515141
8;12;32;0;0.52383479;0.29957248
8;13;29;-1;0.060783307;0.90711106
8;13;30;1;0.10431907;0.98508605
8;13;31;-1;0.098496014;0.95802018
8;13;32;0;0.34878087;0.57158681
8;14;29;-1;0.021719421;0.97216863
8;14;30;1;0.050888271;0.98570171
8;14;31;-1;0.029365842;0.99328749
8;14;32;1;0.030003798;0.98398016
8;15;29;-1;0.065639604;0.94014267
8;15;30;1;0.019532901;0.98984825
8;15;31;0;0.01422688;0.99042717
8;15;32;-1;0.008631258;0.96175315
8;16;29;-1;0.020175438;0.97987227
8;16;30;1;0.01237087;0.97603353
8;16;31;0;0.012087428;0.99367305
8;16;32;1;0.013738812;0.99073806
8;17;29;-1;0.010369663;0.95465623
8;17;30;1;0.012760844;0.96468867
8;17;31;1;0.034182597;0.97774059
8;17;32;-1;0.008385294;0.98081026
8;18;29;-1;0.009665961;0.98695964
8;18;30;1;0.01528019;0.98727308
8;18;31;1;0.005756066;0.99282519
8;18;32;0;0.009102033;0.99138851
8;19;29;0;0.023358142;0.99146628
8;19;30;-1;0.015423331;0.98806122
8;19;31;-1;0.013803979;0.98596465
8;19;32;0;0.006031636;0.98338967
8;20;29;0;0.23125446;0.96215274
8;20;30;-1;0.046810441;0.98620827
8;20;31;-1;0.04536697;0.98011089
8;20;32;1;0.055225443;0.98179405
8;21;29;0;0.018502773;0.98675739
8;21;30;-1;0.013331981;0.98365419
8;21;31;0;0.010774232;0.97158962
8;21;32;-1;0.012894591;0.98996934
8;22;29;0;0.075563241;0.97730174
8;22;30;-1;0.03281087;0.99296649
8;22;31;0;0.012488853;0.97327572
8;22;32;1;0.023154394;0.97985093
8;23;29;0;0.021322091;0.98481509
8;23;30;-1;0.022860635;0.98593463
8;23;31;1;0.014513154;0.99713907
8;23;32;-1;0.011682931;0.99602668
8;24;29;0;0.050091643;0.96411538
8;24;30;-1;0.031265359;0.9842968
8;24;31;1;0.032254541;0.9900852
8;24;32;0;0.026772946;0.9580334
8;25;29;0;0.045589511;0.96422646
8;25;30;0;0.008903304;0.98000021
8;25;31;-1;0.004123121;0.98457851
8;25;32;0;0.021445459;0.98581527
8;26;29;0;0.41363212;0.97481933
8;26;30;0;0.096702066;0.98902055
8;26;31;-1;0.12277782;0.97799071
8;26;32;1;0.038558736;0.98061424
8;27;29;0;0.025272868;0.98023357
8;27;30;0;0.012756225;0.99290066
8;27;31;0;0.031768605;0.94266545
8;27;32;-1;0.016577174;0.9934679
8;28;29;0;0.076893808;0.94474181
8;28;30;0;0.045906667;0.98261806
8;28;31;0;0.053583719;0.90882586
8;28;32;1;0.046872158;0.98806855
8;29;29;0;0.010767212;0.98210679
8;29;30;0;0.013039582;0.98769525
8;29;31;1;0.00990029;0.97287626
8;29;32;-1;0.006538572;0.99241881
8;30;29;0;0.035857299;0.99038001
8;30;30;0;0.010935891;0.99299598
8;30;31;1;0.012563195;0.98449495
8;30;32;0;0.014338291;0.99447414
8;31;29;0;0.10071533;0.98256292
8;31;30;1;0.033885621;0.98851788
8;31;31;-1;0.023868001;0.96778984
8;31;32;0;0.040948291;0.98923082
8;32;29;0;0.071319857;0.99129867
8;32;30;1;0.033379485;0.97782701
8;32;31;-1;0.17285567;0.96463534
8;32;32;1;0.035399381;0.98709358
8;33;29;0;0.006829817;0.99033232
8;33;30;1;0.025715714;0.9956467
8;33;31;0;0.004205347;0.98495569
8;33;32;-1;0.011490484;0.98369848
8;34;29;0;0.031668044;0.9896995
8;34;30;1;0.006022822;0.98425982
8;34;31;0;0.006502773;0.98549987
8;34;32;1;0.009606237;0.95704336
8;35;29;0;0.062234532;0.96161097
8;35;30;1;0.015489499;0.99644178
8;35;31;1;0.017227565;0.98508848
8;35;32;-1;0.024410986;0.99068222
8;36;29;0;0.008339718;0.97873542
8;36;30;1;0.040304653;0.93660683
8;36;31;1;0.031273106;0.9903226
8;36;32;0;0.027550095;0.95685262
8;37;29;1;0.036191913;0.95406924
8;37;30;-1;0.004150266;0.98374431
8;37;31;-1;0.011958935;0.99074252
8;37;32;0;0.012824959;0.99528079
8;38;29;1;0.006763066;0.98444003
8;38;30;-1;0.01536217;0.9802395
8;38;31;-1;0.018099594;0.97518286
8;38;32;1;0.006597363;0.98836807
8;39;29;1;0.048686522;0.9957223
8;39;30;-1;0.015920571;0.98939959
8;39;31;0;0.005491965;0.99262484
8;39;32;-1;0.018495872;0.98326894
8;40;29;1;0.018770664;0.98911227
8;40;30;-1;0.019103137;0.99099387
8;40;31;0;0.009960733;0.99280013
8;40;32;1;0.007829071;0.99167927
8;41;29;1;0.015340268;0.99049065
8;41;30;-1;0.007888722;0.99169785
8;41;31;1;0.004154292;0.98463491
8;41;32;-1;0.008413783;0.99345192
8;42;29;1;0.032427206;0.99016524
8;42;30;-1;0.009686619;0.9902709
8;42;31;1;0.005012899;0.98805881
8;42;32;0;0.013717113;0.99293557
8;43;29;1;0.007545285;0.98182423
8;43;30;0;0.02189937;0.96575254
8;43;31;-1;0.010971137;0.97797689
8;43;32;0;0.012871551;0.98771873
8;44;29;1;0.001100499;0.99647601
8;44;30;0;0.000425567;0.99369425
8;44;31;-1;0.002758294;0.99422904
8;44;32;1;0.001856159;0.99565238
8;45;29;1;0.011004945;0.98722437
8;45;30;0;0.017708798;0.97188653
8;45;31;0;0.02634884;0.9885769
8;45;32;-1;0.04295978;0.98224363
8;46;29;1;0.019529784;0.96841533
8;46;30;0;0.010805302;0.98135534
8;46;31;0;0.008831416;0.98827299
8;46;32;1;0.012409829;0.99057893
8;47;29;1;0.03006688;0.9868472
8;47;30;0;0.005496183;0.99212333
8;47;31;1;0.008804191;0.98784423
8;47;32;-1;0.012653347;0.99699755
8;48;29;1;0.012652375;0.97640423
8;48;30;0;0.012445727;0.9881138
8;48;31;1;0.036529891;0.96091312
8;48;32;0;0.013169171;0.99214234
8;49;29;1;0.013898618;0.9927732
8;49;30;1;0.030647231;0.96052281
8;49;31;-1;0.015623939;0.98581168
8;49;32;0;0.006291056;0.97980041
8;50;29;1;0.065454976;0.9351763
8;50;30;1;0.029501184;0.92334171
8;50;31;-1;0.04678581;0.99689694
8;50;32;1;0.015273399;0.94499511
8;51;29;1;0.009424012;0.96909668
8;51;30;1;0.016128689;0.99385051
8;51;31;0;0.005974908;0.98353085
8;51;32;-1;0.025510307;0.99435601
8;52;29;1;0.034472239;0.97488203
8;52;30;1;0.025255623;0.98494977
8;52;31;0;0.041597729;0.98481781
8;52;32;1;0.15762912;0.99592124
8;53;29;1;0.012329578;0.97469632
8;53;30;1;0.008196362;0.98274062
8;53;31;1;0.026253975;0.98127492
8;53;32;-1;0.016756315;0.96474796
8;54;29;1;0.006317179;0.97988577
8;54;30;1;0.019468056;0.98603489
8;54;31;1;0.006105089;0.98683443
8;54;32;0;0.008530523;0.9928046
9;1;33;-1;0.1261715;0.95459883
9;1;34;-1;0.22880857;0.98079596
9;1;35;-1;0.093640621;0.90434435
9;1;36;0;0.21059212;0.47344561
9;2;33;-1;0.029434042;0.98113197
9;2;34;-1;0.025295201;0.96381917
9;2;35;-1;0.021531801;0.98725855
9;2;36;1;0.012292591;0.96396453
9;3;33;-1;0.14042191;0.97163037
9;3;34;-1;0.31641336;0.37719092
9;3;35;0;0.11680414;0.95452045
9;3;36;-1;0.14052882;0.73068281
9;4;33;-1;0.077917597;0.92291428
9;4;34;-1;0.021214424;0.98785792
9;4;35;0;0.034831732;0.98378745
9;4;36;1;0.010495482;0.97103743
9;5;33;-1;0.021262051;0.99491885
9;5;34;-1;0.02157823;0.98149209
9;5;35;1;0.031409851;0.95975459
9;5;36;-1;0.024186376;0.96927211
9;6;33;-1;0.059920323;0.91785905
9;6;34;-1;0.28697477;0.49664216
9;6;35;1;0.12943127;0.95910893
9;6;36;0;0.055488378;0.95754191
9;7;33;-1;0.009427869;0.98582842
9;7;34;0;0.015047608;0.97642189
9;7;35;-1;0.009966253;0.9802356
9;7;36;0;0.028240267;0.94976477
9;8;33;-1;0.050002407;0.94282416
9;8;34;0;0.14094561;0.96624575
9;8;35;-1;0.021384563;0.96473584
9;8;36;1;0.054572154;0.965709
9;9;33;-1;0.060456334;0.90970877
9;9;34;0;0.16001217;0.90711914
9;9;35;0;0.093328924;0.98149463
9;9;36;-1;0.083678813;0.75734249
9;10;33;-1;0.1541718;0.69324639
9;10;34;0;0.069759422;0.98868375
9;10;35;0;0.059790235;0.9905105
9;10;36;1;0.097026057;0.93633062
9;11;33;-1;0.12430829;0.87250174
9;11;34;0;0.043342089;0.95696082
9;11;35;1;0.030936038;0.98497275
9;11;36;-1;0.049210216;0.98951824
9;12;33;-1;0.056790697;0.97889049
9;12;34;0;0.16305902;0.89348463
9;12;35;1;0.045619194;0.90291211
9;12;36;0;0.058142964;0.98204471
9;13;33;-1;0.014596263;0.97543882
9;13;34;1;0.02190248;0.97099139
9;13;35;-1;0.015002892;0.96573969
9;13;36;0;0.007985682;0.97425909
9;14;33;-1;0.021740554;0.98828209
9;14;34;1;0.030793459;0.93667147
9;14;35;-1;0.027386005;0.98315361
9;14;36;1;0.015023558;0.97473115
9;15;33;-1;0.22414918;0.9711627
9;15;34;1;0.061849905;0.99015479
9;15;35;0;0.078534;0.99073462
9;15;36;-1;0.043584152;0.98597774
9;16;33;-1;0.12100376;0.93135648
9;16;34;1;0.51656569;0.21461031
9;16;35;0;0.12552702;0.93017603
9;16;36;1;0.10667758;0.94675407
9;17;33;-1;0.020051666;0.98916787
9;17;34;1;0.025290643;0.94922322
9;17;35;1;0.024629718;0.96522535
9;17;36;-1;0.03495823;0.97252544
9;18;33;-1;0.13491482;0.98175658
9;18;34;1;0.3921011;0.84098572
9;18;35;1;0.13497443;0.96612268
9;18;36;0;0.051028114;0.93086209
9;19;33;0;0.30533764;0.97965852
9;19;34;-1;1;0.92984199
9;19;35;-1;0.27690236;0.94299307
9;19;36;0;0.32870004;0.98290596
9;20;33;0;0.055864076;0.95791819
9;20;34;-1;0.15115781;0.75092411
9;20;35;-1;0.033037558;0.96507241
9;20;36;1;0.05972514;0.96335121
9;21;33;0;0.042475857;0.97435396
9;21;34;-1;0.18446495;0.70330623
9;21;35;0;0.053652963;0.97785732
9;21;36;-1;0.044246368;0.9589436
9;22;33;0;0.020440137;0.97450031
9;22;34;-1;0.034617462;0.94730587
9;22;35;0;0.02203018;0.9828226
9;22;36;1;0.06244525;0.95774115
9;23;33;0;0.069917455;0.98051385
9;23;34;-1;0.15191386;0.93525266
9;23;35;1;0.037919339;0.97262056
9;23;36;-1;0.028932144;0.94497709
9;24;33;0;0.00980424;0.9777953
9;24;34;-1;0.0400485;0.96802366
9;24;35;1;0.023635659;0.98631295
9;24;36;0;0.006071705;0.98195669
9;25;33;0;0.12063844;0.91810523
9;25;34;0;0.40514196;0.78327731
9;25;35;-1;0.13393743;0.92298314
9;25;36;0;0.11172783;0.91217437
9;26;33;0;0.011386426;0.98339969
9;26;34;0;0.011793596;0.98783833
9;26;35;-1;0.008297543;0.97408313
9;26;36;1;0.030662184;0.96729937
9;27;33;0;0.071252297;0.96788097
9;27;34;0;0.18390473;0.75523467
9;27;35;0;0.079961151;0.97277429
9;27;36;-1;0.10001889;0.88074261
9;28;33;0;0.034935491;0.97311856
9;28;34;0;0.042938282;0.9743432
9;28;35;0;0.025191656;0.95452553
9;28;36;1;0.10661195;0.90111253
9;29;33;0;0.025199752;0.99245247
9;29;34;0;0.15386193;0.94399617
9;29;35;1;0.048427261;0.98110012
9;29;36;-1;0.043754769;0.97499821
9;30;33;0;0.025704837;0.95716414
9;30;34;0;0.011762205;0.97620277
9;30;35;1;0.012608946;0.99086
9;30;36;0;0.013090966;0.99518716
9;31;33;0;0.024169561;0.97139312
9;31;34;1;0.015346522;0.94931036
9;31;35;-1;0.062424662;0.9492858
9;31;36;0;0.023583734;0.98772526
9;32;33;0;0.053568751;0.96602091
9;32;34;1;0.092227306;0.78360467
9;32;35;-1;0.037046882;0.97739929
9;32;36;1;0.095552979;0.97818103
9;33;33;0;0.069856775;0.9644694
9;33;34;1;0.22549807;0.60189383
9;33;35;0;0.046009466;0.97045694
9;33;36;-1;0.072658174;0.96552754
9;34;33;0;0.041979619;0.95689745
9;34;34;1;0.0132476;0.98337861
9;34;35;0;0.029377978;0.98605866
9;34;36;1;0.025665877;0.99149089
9;35;33;0;0.025940673;0.9390382
9;35;34;1;0.10150984;0.86599212
9;35;35;1;0.04436569;0.9176131
9;35;36;-1;0.054738285;0.97592188
9;36;33;0;0.11415836;0.78587265
9;36;34;1;0.068641647;0.84565199
9;36;35;1;0.062420964;0.85095533
9;36;36;0;0.07019042;0.88441003
9;37;33;1;0.01451738;0.99140462
9;37;34;-1;0.031474492;0.95373825
9;37;35;-1;0.007332817;0.98921054
9;37;36;0;0.005553257;0.99039919
9;38;33;1;0.11762118;0.7149511
9;38;34;-1;0.10576324;0.82037509
9;38;35;-1;0.06010247;0.94729559
9;38;36;1;0.053219261;0.88438768
9;39;33;1;0.08008759;0.974384
9;39;34;-1;0.34711529;0.71975839
9;39;35;0;0.079410449;0.95080351
9;39;36;-1;0.076600581;0.95046841
9;40;33;1;0.039371811;0.98309682
9;40;34;-1;0.07750824;0.89360244
9;40;35;0;0.031817801;0.95370447
9;40;36;1;0.02853203;0.96726692
9;41;33;1;0.031034373;0.97691402
9;41;34;-1;0.055069762;0.90248935
9;41;35;1;0.024462417;0.9921143
9;41;36;-1;0.025560327;0.93545787
9;42;33;1;0.11004937;0.85383052
9;42;34;-1;0.31902553;0.86756237
9;42;35;1;0.14734663;0.96578949
9;42;36;0;0.10932679;0.94056505
9;43;33;1;0.028083115;0.96052508
9;43;34;0;0.12223911;0.91500899
9;43;35;-1;0.061191022;0.94815692
9;43;36;0;0.14092463;0.72649913
9;44;33;1;0.075709251;0.97529593
9;44;34;0;0.10217417;0.82103119
9;44;35;-1;0.089112509;0.95880073
9;44;36;1;0.079559115;0.83480728
9;45;33;1;0.15465558;0.93289941
9;45;34;0;0.50879287;0.10239006
9;45;35;0;0.14956367;0.96630057
9;45;36;-1;0.1428773;0.95891944
9;46;33;1;0.14115311;0.96347463
9;46;34;0;0.50223133;0.95839044
9;46;35;0;0.19101279;0.97579718
9;46;36;1;0.0411048;0.9525117
9;47;33;1;0.20474176;0.94286771
9;47;34;0;0.59016575;0.27535806
9;47;35;1;0.13651738;0.91862648
9;47;36;-1;0.17082596;0.96262329
9;48;33;1;0.079883689;0.84413617
9;48;34;0;0.53089487;0.050254447
9;48;35;1;0.11598957;0.87592002
9;48;36;0;0.099572752;0.8441712
9;49;33;1;0.062771521;0.96390817
9;49;34;1;0.14567078;0.93277269
9;49;35;-1;0.027012297;0.94429373
9;49;36;0;0.038199959;0.95554026
9;50;33;1;0.063511438;0.97708032
9;50;34;1;0.19020731;0.79623429
9;50;35;-1;0.037971;0.96524484
9;50;36;1;0.072058305;0.94651419
9;51;33;1;0.035727195;0.9877412
9;51;34;1;0.11575485;0.96968467
9;51;35;0;0.028629413;0.99219104
9;51;36;-1;0.023445509;0.96754343
9;52;33;1;0.07616493;0.8708956
9;52;34;1;0.038796784;0.9718504
9;52;35;0;0.03672902;0.9661385
9;52;36;1;0.057711819;0.97951721
9;53;33;1;0.083329324;0.8369062
9;53;34;1;0.04761672;0.96143111
9;53;35;1;0.052748687;0.97037728
9;53;36;-1;0.040308387;0.98187906
9;54;33;1;0.12639495;0.96538144
9;54;34;1;0.49420087;0.47955083
9;54;35;1;0.098472963;0.92445497
9;54;36;0;0.13355556;0.94392872
10;1;37;-1;0.21157133;0.50590799
10;1;38;-1;0.18998137;0.55707952
10;1;39;-1;0.068720288;0.75216159
10;1;40;0;0.1590001;0.58712362
10;2;37;-1;0.18219684;0.53298204
10;2;38;-1;0.067723763;0.7115256
10;2;39;-1;0.30127904;0.27976735
10;2;40;1;0.14417654;0.61672648
10;3;37;-1;0.27572697;0.31696438
10;3;38;-1;0.11434987;0.83437511
10;3;39;0;0.38249346;0.083673922
10;3;40;-1;0.084079246;0.81887414
10;4;37;-1;0.17404357;0.82347013
10;4;38;-1;0.11240304;0.57892516
10;4;39;0;0.07276301;0.7985725
10;4;40;1;0.28160241;0.34993531
10;5;37;-1;0.51664955;0.69658284
10;5;38;-1;0.15128297;0.96618546
10;5;39;1;0.092916151;0.93875396
10;5;40;-1;0.10262806;0.98304828
10;6;37;-1;0.15885578;0.97638003
10;6;38;-1;0.069861543;0.99771324
10;6;39;1;0.05283776;0.98326385
10;6;40;0;0.068852919;0.96500812
10;7;37;-1;0.18120461;0.95443289
10;7;38;0;0.054635838;0.96124494
10;7;39;-1;0.054421325;0.96889487
10;7;40;0;0.067631569;0.982174
10;8;37;-1;0.11645356;0.96890141
10;8;38;0;0.041171315;0.99394069
10;8;39;-1;0.076436172;0.9217892
10;8;40;1;0.12800622;0.97702454
10;9;37;-1;0.18037464;0.98009875
10;9;38;0;0.019340214;0.98794876
10;9;39;0;0.045396577;0.9572576
10;9;40;-1;0.035749108;0.97982119
10;10;37;-1;0.008596096;0.98989836
10;10;38;0;0.007908068;0.99574154
10;10;39;0;0.007173529;0.99041783
10;10;40;1;0.002841124;0.98761508
10;11;37;-1;0.096519581;0.9917847
10;11;38;0;0.033675286;0.99006351
10;11;39;1;0.04457766;0.99541958
10;11;40;-1;0.043238076;0.98898695
10;12;37;-1;0.1209994;0.83506753
10;12;38;0;0.069980246;0.8983353
10;12;39;1;0.24220209;0.54595948
10;12;40;0;0.090026991;0.91764543
10;13;37;-1;0.062464349;0.97179681
10;13;38;1;0.015428837;0.98677709
10;13;39;-1;0.021444485;0.98401296
10;13;40;0;0.030467216;0.99417273
10;14;37;-1;0.066929594;0.98149706
10;14;38;1;0.01590813;0.96981085
10;14;39;-1;0.028956292;0.98663715
10;14;40;1;0.034507878;0.98036119
10;15;37;-1;0.19665835;0.94407475
10;15;38;1;0.035167243;0.97657348
10;15;39;0;0.068736067;0.99151597
10;15;40;-1;0.036292383;0.99510945
10;16;37;-1;0.057829796;0.98710292
10;16;38;1;0.02352884;0.98765961
10;16;39;0;0.019629645;0.99400966
10;16;40;1;0.023197343;0.99389242
10;17;37;-1;0.41329105;0.21659985
10;17;38;1;0.047675551;0.83852576
10;17;39;1;0.030110766;0.87378602
10;17;40;-1;0.032865834;0.86036684
10;18;37;-1;0.26054231;0.85992222
10;18;38;1;0.11395812;0.90079652
10;18;39;1;0.056018124;0.99407098
10;18;40;0;0.039905994;0.96011893
10;19;37;0;0.21633697;0.98821862
10;19;38;-1;0.011788584;0.96421618
10;19;39;-1;0.063433499;0.96496398
10;19;40;0;0.03476449;0.98074976
10;20;37;0;0.031112376;0.98598499
10;20;38;-1;0.016687487;0.99083117
10;20;39;-1;0.014123156;0.97355053
10;20;40;1;0.009699098;0.9954531
10;21;37;0;0.14204421;0.98187819
10;21;38;-1;0.005161387;0.98916882
10;21;39;0;0.038843795;0.98726064
10;21;40;-1;0.039006442;0.99199115
10;22;37;0;0.04205795;0.99338485
10;22;38;-1;0.012063854;0.98861033
10;22;39;0;0.013506665;0.99284393
10;22;40;1;0.014836344;0.98745993
10;23;37;0;0.011109804;0.98600658
10;23;38;-1;0.012917075;0.98258478
10;23;39;1;0.007649398;0.98186286
10;23;40;-1;0.00926342;0.99482741
10;24;37;0;0.033873886;0.98516745
10;24;38;-1;0.005330851;0.99703169
10;24;39;1;0.015281974;0.99908644
10;24;40;0;0.00762004;0.9938211
10;25;37;0;0.15051497;0.98198899
10;25;38;0;0.071771233;0.98772289
10;25;39;-1;0.071558238;0.98722822
10;25;40;0;0.097033395;0.95574541
10;26;37;0;0.018704866;0.96962988
10;26;38;0;0.038945585;0.98910922
10;26;39;-1;0.074928732;0.93969807
10;26;40;1;0.024947793;0.98421641
10;27;37;0;0.20136811;0.93060051
10;27;38;0;0.019426586;0.97397968
10;27;39;0;0.066843952;0.97152612
10;27;40;-1;0.028353078;0.97004503
